#
# Do not edit this file. It will be replaced during upgrade. If you want to add named accounts, add them to names_custom.txt
#
addr	symbol	source	name	logo	description	contract	visible
0x27054b13b1b798b345b591a4d22e6562d47ea75a	AST	Etherscan.io	AirSwap	airswap_28_2.png	AirSwap is based on the Swap protocol, a peer-to-peer protocol for trading Ethereum tokens	true	true
0x27695e09149adc738a978e9a678f99e4c39e9eb9	KICK	Etherscan.io	KickCoin	kickcoin_28_2.png	KICKICO is a platform for safe and easy fundraising for ICO, preICO, crowdfunding and crowdinvesting.	true	true
0x27dce1ec4d3f72c3e457cc50354f1f975ddef488	AIR	Etherscan.io	AirToken	airtoken_28.png	AirToken is an Ethereum-based ERC-20 digital utility token that facilitates the transfer of mobile airtime, data and currency, as well as payments for goods and services, with minimal friction and fees.	true	true
0x27f706edde3ad952ef647dd67e24e38cd0803dd6	UET	Etherscan.io	UselessEthereumToken	uetoken_28.png	The world's first 100% honest Ethereum ICO.	true	true
0x2859021ee7f2cb10162e67f33af2d22764b31aff	SNTR	Etherscan.io	Silent Notary Token	silentnotary.png	SilentNotary is a multiplatform decentralized service for confirmation of event existence. SilentNotary converts an event into legally significant evidence, excluding the possibility of falsification.	true	true
0x286708f069225905194673755f12359e6aff6fe1	STACS	Etherscan.io	STACS	stacktoken_28.png	The STACS Protocol is a unique public/permission hybrid global Blockchain to issue, trade, clear and settle Digital Securities.	true	true
0x286bda1413a2df81731d4930ce2f862a35a609fe	WaBi	Etherscan.io	WaBi	taelpay_28.png	Tael is a digital token for safe consumer products. Tael are used as loyalty points in the Techrock ecosystem to reward consumers and encourage behavior while generating data.	true	true
0x28b5e12cce51f15594b0b91d5b5adaa70f684a02	NPX	Etherscan.io	NapoleonX	napoleonx_28_2.png	No description	true	true
0x28c8d01ff633ea9cd8fc6a451d7457889e698de6	ETG	Etherscan.io	Ethereum Gold	ethereumgold_28.png	Ethereumgold is a nonprofit that aims to connects people to low-cost financial services to fight poverty and develop individual potential.	true	true
0x28dee01d53fed0edf5f6e310bf8ef9311513ae40	XBP	Etherscan.io	BlitzPredict	blitzpredict_28.png	Decentralized Betting Exchange, Built on Augur and 0x	true	true
0x29d75277ac7f0335b2165d0895e8725cbf658d73	CSNO	Etherscan.io	BitDice	bitdice28.png	Bitdice Casino.	true	true
0x2a05d22db079bc40c2f77a1d1ff703a56e631cc1	BAS	Etherscan.io	BitAsean	BitAsean_28.png	BitAsean is Ethereum-based Token. Their aim is for BitAsean to be the cryptocurrency of the ASEAN region.	true	true
0x2a093bcf0c98ef744bb6f69d74f2f85605324290	FOOD	Etherscan.io	FoodCoin	foodcoin_28.png	FoodCoin Ecosystem is a blockchain ecosystem, architecturally designed to create a global marketplace of food and agricultural products based on our experience with the active 1000 EcoFarms platform.	true	true
0x2aec18c5500f21359ce1bea5dc1777344df4c0dc	FTT	Etherscan.io	FarmaTrust Token	farmatrust_28.png	The global tracking system which provides security to the pharmaceutical companies, governments, regulators and the public, that counterfeit drugs do not enter the supply chain.	true	true
0x2baac9330cf9ac479d819195794d79ad0c7616e3	ADB	Etherscan.io	AdBank	adbank_28.png	Online advertising platform, middleman-free.	true	true
0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f	HSC	Etherscan.io	HashCoin	hashcoin_28.png	As a platform and bridge linking the physical and digital world, HashFuture aims to solve the problem of digital assets property rights issues and cross-chain asset transfer.	true	true
0x2bdc0d42996017fce214b21607a515da41a9e0c5	SKIN	Etherscan.io	SkinCoin	skincoin_28.png	SkinCoin is a multipurpose cryptocurrency for gaming industry.	true	true
0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca	ST	Etherscan.io	Simple Token	ost_28.png	OST KIT gives you all the tools you need to run your blockchain-powered economy on open scalable sidechains.	true	true
0x2c82c73d5b34aa015989462b2948cd616a37641f	SXUT	Etherscan.io	Spectre.ai U-Token	spectre-ai_28.png	Broker-less financial trading platform.	true	true
0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724	VIB	Etherscan.io	VIB	viberate2_28.png	Viberate is a crowdsourced live music ecosystem and a blockchain-based marketplace, where musicians are matched with booking agencies and event organizers.	true	true
0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1	DMT	Etherscan.io	DMarket	dmarket2_28.png	a blockchain-based cross-game universe for turning virtual items into real assets.	true	true
0x2cf618c19041d9db330d8222b860a624021f30fb	CRBT	Etherscan.io	CRUISEBIT	cruisebit_28.png	Cruisebit Coin is crypto currency that represents digital value provided by blockchain technology	true	true
0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3	SOC	Etherscan.io	All Sports Coin	allsportschain_28.png	All Sports public blockchain hopes to fill in the blank of blockchain application in sports industry through blockchain technology.	true	true
0x2d184014b5658c453443aa87c8e9c4d57285620b	JSE	Etherscan.io	JSE Token	jsecoin_28.png	JSEcoin is a consumer focused web platform built on top of a browser mined blockchain	true	true
0x2d3e7d4870a51b918919e7b851fe19983e4c38d5	UBC	Etherscan.io	UBCoin	ubcoin_28.png	The Ubcoin is a crypto-goods p2p exchange where anyone can safely and instantly sell any good’s and become a cryptocurrency holder.	true	true
0x2daee1aa61d60a252dc80564499a69802853583a	ATS	Etherscan.io	Authorship	authorship_28.png	Aims to make the Internet More Free and Accessible For Authors and Readers.	true	true
0x2e071d2966aa7d8decb1005885ba1977d6038a65	ROL	Etherscan.io	DICE	etheroll.png	Provably fair online Ether gaming on the Ethereum Blockchain	true	true
0x2ecb13a8c458c379c4d9a7259e202de03c8f3d19	BC	Etherscan.io	Block-Chain.com Token	blockchaincom_28.png	Block-chain.com is the guide to the world of blockchain and cryptocurrency.	true	true
0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd	FREE	Etherscan.io	Free Coin	freecoin_28.png	Social project to promote cryptocurrency usage and increase global wealth	true	true
0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9	LATX	Etherscan.io	LatiumX	latiumx_28.png	tasking platform to incorporate an automated rating system in tandem with a one-to-many task relationship structure	true	true
0x2f9b6779c37df5707249eeb3734bbfc94763fbe2	WIZ	Etherscan.io	CrowdWizToken		Democratize the investing process by eliminating intermediaries and placing the power and control where it belongs - entirely into the hands of investors.	true	true
0x2fa32a39fc1c399e0cc7b2935868f5165de7ce97	PFR	Etherscan.io	PayFair	payfair2_28.png	PAYFAIR is a decentralized Escrow platform and p2p exchange.	true	true
0x2fb12bccf6f5dd338b76be784a93ade072425690	BEAT	Etherscan.io	BEAT	beat_28.png	Beat aims to unleash the value of verified health and sports data using cutting edge blockchain technology.	true	true
0x30cecb5461a449a90081f5a5f55db4e048397bab	TRCT	Etherscan.io	Tracto	tracto_28.png	A technology for rapid and anonymous coin transaction organization.	true	true
0x3136ef851592acf49ca4c825131e364170fa32b3	COFI	Etherscan.io	CoinFi	coinfi_28.png	CoinFi offers crowdsourced and professionally curated research, analysis, trading signals, trading algorithms, and market-moving news to give cryptocurrency traders the real-time market intelligence needed to gain an edge.	true	true
0x31f3d9d1bece0c033ff78fa6da60a6048f3e13c5	EBC	Etherscan.io	EBCoin	ebcoin_28.png	The universal cryptocurrency based on Ethereum for travelers in the world	true	true
0x3209f98bebf0149b769ce26d71f7aea8e435efea	TMT	Etherscan.io	Traxia Membership Token	traxia_28.png	A decentralized global trade finance ecosystem.	true	true
0x327682779bab2bf4d1337e8974ab9de8275a7ca8	BPT	Etherscan.io	Blockport	blockport.png	Social crypto exchange based on a hybrid-decentralized architecture.	true	true
0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7	KCASH	Etherscan.io	Kcash	kcash_28.png	Kcash, which is positioned to become digital bank on the blockchain, is the first cross-chain digital wallet from China and manages the most types of digital assets in the world.	true	true
0x3363d570f6df3c74d486bb8785d3ebfb9e2347d3	HEDG	Etherscan.io	HedgeTrade	hedgefundtoken_28.png	HedgeTrade is a platform uniquely designed for trading predictions, analysis, and education.	true	true
0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22	CCT	Etherscan.io	Crystal Clear Token	crystalclear_28.png	Decentralized Service System	true	true
0x33c623a2baafeb8d15dfaf3ce44095efec83d72c	SGP	Etherscan.io	SGPay	sgpay_28.png	SGPay is the payments system built for the mobile platform. It aims to combine new digital tokens, next generation innovators and modern e-payment systems together.	true	true
0x33f90dee07c6e8b9682dd20f73e6c358b2ed0f03	TRDT	Etherscan.io	Trident Group	trident28.png	The Trident Group Cryptographic Token (TRDT) is the lifeblood of the Trident Blockchain Platform, allowing the instant & secure transmission of information worldwide while securing the Trident Network.	true	true
0x340d2bde5eb28c1eed91b2f790723e3b160613b7	VEE	Etherscan.io	BLOCKv	blockv_28.png	Create and Public Digital virtual goods on the blockchain	true	true
0x3543638ed4a9006e4840b105944271bcea15605d	UUU	Etherscan.io	UNetworkToken	unetwork_28.png	A Decentralized Protocol for Publishing and Valuing Online Content	true	true
0x3597bfd533a99c9aa083587b074434e61eb0a258	DENT	Etherscan.io	DENT	dentcoin.png	Aims to disrupt the mobile operator industry by creating an open marketplace for buying and selling of mobile data.	true	true
0x35a69642857083ba2f30bfab735dacc7f0bac969	BBN	Etherscan.io	BBN	banyan28.png	Banyan Network is a fusion of big data network based on blockchain technology called Data Fusion Value Chain Network (DVN).	true	true
0x36905fc93280f52362a1cbab151f25dc46742fb5	BTO	Etherscan.io	BTOCoin	bottos_28_3.png	Bottos is more than an AI public chain with both data and model marketplaces, Bottos is a platform for the value exchange of AI and affiliated industries based on data feeding, with the ultimate goal of building a distributed AI new ecosystem.	true	true
0x36d10c6800d569bb8c4fe284a05ffe3b752f972c	WET	Etherscan.io	We Show Token	weshow_28.png	Decentralized blockchain base short-video entertainment platform	true	true
0x378903a03fb2c3ac76bb52773e3ce11340377a32	CCCX	Etherscan.io	Clipper Coin Capital	clippercoin_28.png	No description	true	true
0x37d40510a2f5bc98aa7a0f7bf4b3453bcfb90ac1	BBI	Etherscan.io	Beluga Banking Infrastructure Token	belugapay_28.png	No description	true	true
0x37e8789bb9996cac9156cd5f5fd32599e6b91289	AID	Etherscan.io	AidCoin	aidcoin_28.png	Powering the AIDChain platform to make the nonprofit sector more transparent.	true	true
0x37f04d2c3ae075fad5483bb918491f656b12bdb6	VEST	Etherscan.io	Vestchain	vestchain_28.png	VestChain is the unique blockchain platform that has full capacity to tackle the problems inherent to the existing blockchains, i.e that of expandability and time needed for confirmation.	true	true
0x3833dda0aeb6947b98ce454d89366cba8cc55528	SPHTX	Etherscan.io	SPHTX	sophiatx_28.png	Integrating Blockchain with Enterprise Applications.	true	true
0x3839d8ba312751aa0248fed6a8bacb84308e20ed	Bez	Etherscan.io	Bezop	bezop_28.png	Bezop is a complete solution for running a successful ecommerce business online for new and experienced users.	true	true
0x386467f1f3ddbe832448650418311a479eecfc57	EMB	Etherscan.io	Embers	embers_28.png	A decentralized creative commerce platform.	true	true
0x3883f5e181fccaf8410fa61e12b59bad963fb645	THETA	Etherscan.io	Theta Token	theta_28.png	A decentralized peer-to-peer network that aims to offer improved video delivery at lower costs.	true	true
0x38c6a68304cdefb9bec48bbfaaba5c5b47818bb2	HPB	Etherscan.io	HPBCoin	hpbcoin_28.png	HPB (High-Performance Blockchain) is a new kind of block chain hardware and software architecture, which includes a chip acceleration engine and the blockchain platform, aiming to realize the performance extension of distributed applications	true	true
0x39013f961c378f02c2b82a6e1d31e9812786fd9d	SMS	Etherscan.io	Speed Mining Service	smscoin_28.png	A diversified virtual currency mining operation.	true	true
0x3918c42f14f2eb1168365f911f63e540e5a306b5	NRP	Etherscan.io	Neural Protocol	nrptoken_28.png	NEURAL PROTOCOL (NRP) is a decentralized blockchain-based payment instrument that aims to bring together buyers and sellers in a marketplace.	true	true
0x39bb259f66e1c59d5abef88375979b4d20d98022	WAX	Etherscan.io	WAX Token	wax.png	Global Decentralized Marketplace for Virtual Assets.	true	true
0x3a1237d38d0fb94513f85d61679cad7f38507242	MIC	Etherscan.io	Mindexcoin	mindexcoin_28.png	Mindexcoin (MIC) is a token that enables data operations in the Ethereum Decentralized Network.	true	true
0x3a1bda28adb5b0a812a7cf10a1950c920f79bcd3	FLP	Etherscan.io	FLIP	gameflip_28.png	FLIP CRYPTO-TOKEN FOR GAMERS FROM GAMING EXPERTS	true	true
0x3a92bd396aef82af98ebc0aa9030d25a23b11c6b	TBX	Etherscan.io	Tokenbox	tokenbox_28.png	TBX is an utility token that providing an access to the platform’s services.	true	true
0x3abdff32f76b42e7635bdb7e425f0231a5f3ab17	CJT	Etherscan.io	ConnectJob	connectjob_28.png	ConnectJob, Decentralized App to offer users to pay services with crypto.	true	true
0x3adfc4999f77d04c8341bac5f3a76f58dff5b37a	PRIX	Etherscan.io	Privatix	privatix_28.png	Internet Broadband Marketplace powered by P2P VPN Network on Blockchain.	true	true
0x3c4a3ffd813a107febd57b2f01bc344264d90fde	ETK	Etherscan.io	EnergiToken	energitoken_28.png	EnergiToken rewards energy saving behaviour. Our blockchain solution will create a platform to reward energy efficient behaviour through EnergiToken.	true	true
0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e	CAJ	Etherscan.io	Cajutel	cajutel_28.png	No description	true	true
0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244	RVT	Etherscan.io	RvT	rivet_28.png	The Decentralized & Mobile Cyber Security Token.	true	true
0x3e1d5a855ad9d948373ae68e4fe1f094612b1322	HQT	Etherscan.io	HyperQuant Token	hyperquant_28.jpg	HyperQuant is a professional platform for digital asset management and dApps creation that is based on the cutting-edge AI and Fast Order Delivery protocol	true	true
0x3e65e1eefde5ea7ccfc9a9a1634abe90f32262f8	BAAS	Etherscan.io	BaaSid	baasid_28.png	BaaSid is 100% decentralized and stores your personal information on a network without a central database.	true	true
0x3f06b5d78406cd97bdf10f5c420b241d32759c80	CYFM	Etherscan.io	CYBERFM	cyberfmradio_28.png	Cyber-FM Radio provides listeners access to music that is not normally available within the “Mainstream.”	true	true
0x3fd8f39a962efda04956981c31ab89fab5fb8bc8	RTH	Etherscan.io	Rotharium	rotharium_28.png	Rotharium Platform interfaces allow connection of standard cloud or on-premise database solutions to the blockchain.	true	true
0x40395044ac3c0c57051906da938b54bd6557f212	MGO	Etherscan.io	MobileGo	mobilego_28.png	A dedicated token to bring eSports to everyone.	true	true
0x408e41876cccdc0f92210600ef50372656052a38	REN	Etherscan.io	Republic	republicprotocol_28.png	A decentralized dark pool for trustless cross-chain atomic trading of Ether, ERC20 tokens and Bitcoin pairs.	true	true
0x4092678e4e78230f46a1534c0fbc8fa39780892b	OCN	Etherscan.io	OCoin	odyssey_28.png	ODYSSEY’s mission is to build the next-generation decentralized sharing economy & Peer to Peer Ecosystem.	true	true
0x4156d3342d5c385a87d264f90653733592000581	SALT	Etherscan.io	Salt	salt_28.png	SALT lets you leverage your blockchain assets to secure cash loans. We make it easy to get money without having to sell your favorite investment.	true	true
0x4162178b78d6985480a308b2190ee5517460406d	CLN	Etherscan.io	Colu Local Network	colu_28.png	A Decentralized Payment Network Powered By Communities	true	true
0x41875c2332b0877cdfaa699b641402b7d4642c32	FTXT	Etherscan.io	FUTURAX	futurex_28.png	Cryptocurrency exchanger platform.	true	true
0x419b8ed155180a8c9c64145e76dad49c0a4efb97	ALT	Etherscan.io	AltEstate token	altstate_28.png	ALT is a utility token for Alt.Estate — the IT company offering a new solution for real estate tokenization	true	true
0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e	DRGN	Etherscan.io	Dragon	dragonchain_28.png	Dragonchain simplifies the integration of real business applications onto a blockchain.	true	true
0x419d0d8bdd9af5e606ae2232ed285aff190e711b	FUN	Etherscan.io	FunFair	FunFair.png	FunFair is a decentralised gaming platform powered by Ethereum smart contracts	true	true
0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2	XDCE	Etherscan.io	XinFin XDCE	xinfin_28.png	Hybrid Blockchain technology company focused on international trade and finance.	true	true
0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3	MTN	Etherscan.io	MedToken	medicalchain_28.png	Medicalchain uses blockchain technology to securely store health records and maintain a single version of the truth.	true	true
0x41e5560054824ea6b0732e656e3ad64e20e94e45	CVC	Etherscan.io	Civic	civic_28_2.png	Giving businesses and individuals the tools to control and protect identities	true	true
0x4212fea9fec90236ecc51e41e2096b16ceb84555	SDA	Etherscan.io	Six Domain Asset	sdchain_28.png	SixDomainChain (SDChain) is a decentralized public blockchain ecosystem that integrates international standards of IoT Six-Domain Model and reference architecture standards for distributed blockchain.	true	true
0x422866a8f0b032c5cf1dfbdef31a20f4509562b0	ADST	Etherscan.io	Adshares	adshares_28.png	Adshares Network is a decentralized, peer-to-peer market for programmatic advertising. Adshares gives advertisers and publishers ability to trade directly without the need for centralized ad exchanges.	true	true
0x4234f63b1d202f6c016ca3b6a0d41d7d85f17716	QNTU	Etherscan.io	QNTU	quantaplc_28.png	A blockchain-powered lottery for a blockchain-powered future	true	true
0x423b5f62b328d0d6d44870f4eee316befa0b2df5	GOT	Etherscan.io	GoToken	gonetwork_28.png	GOToken aims to be the cryptocurrency for mobility services: those of the ParkinGO world. It is introduced into its business processes to ensure transparency.	true	true
0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c	FOTA	Etherscan.io	FOTA	fortuna_28.png	Blockchain Platform for Global OTC Derivatives Market	true	true
0x4289c043a12392f1027307fb58272d8ebd853912	ALI	Etherscan.io	AiLink Token	ailink_28_2.png	Open social platform based on blockchain	true	true
0x42d6622dece394b54999fbd73d108123806f6a18	SPANK	Etherscan.io	SPANK	spankchain_28.png	A cryptoeconomic powered adult entertainment ecosystem built on the Ethereum network.	true	true
0x4355fc160f74328f9b383df2ec589bb3dfd82ba0	OPT	Etherscan.io	Opus	opus_28.png	Decentralised music platform built on Ethereum and IPFS.	true	true
0x43567eb78638a55bbe51e9f9fb5b2d7ad1f125aa	HAC	Etherscan.io	HAC Token	hackspace_28.png	(“HACKSPACE”) is a fund based platform that finances innovative hardware startup teams with cutting edge products and technologies.	true	true
0x436f0f3a982074c4a05084485d421466a994fe53	RTE	Etherscan.io	Rate3	rate3_28.png	Payment Without Borders - A decentralised protocol for cross border payments and credit scoring. Empowered by Stellar and Ethereum.	true	true
0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063	BZ	Etherscan.io	BZ	bitz_token_28.png	Digital asset trading exchanges, providing professional digital asset trading and OTC (Over The Counter) services.	true	true
0x44197a4c44d6a059297caf6be4f7e172bd56caaf	ELTCOIN	Etherscan.io	ELTCOIN	eltcoin_28.png	Ethereum Limited Total Coin	true	true
0x44449fa4d607f807d1ed4a69ad942971728391c8	XMCT	Etherscan.io	XMED Chain Token	xmct_28.png	Connecting global medical data and find your ideal cross-border medical solution	true	true
0x4470bb87d77b963a013db939be332f927f2b992e	ADX	Etherscan.io	AdEx	adex_28_2.png	Decentralized Ad Network	true	true
0x44bf22949f9cc84b61b9328a9d885d1b5c806b41	MOZO	Etherscan.io	Mozo Token	mozocoin_28.png	Mozo Project is a blockchain-based solution designed to help brick & mortar retailers drive foot traffic to their venues.	true	true
0x45245bc59219eeaaf6cd3f382e078a461ff9de7b	BKX	Etherscan.io	BANKEX	bankex_28.png	The BANKEX Proof-of-Asset (PoA) Protocol is a new standard used to create smart assets and smart contracts for decentralized capital markets	true	true
0x45e42d659d9f9466cd5df622506033145a9b89bc	NxC	Etherscan.io	Nexium	nexium_28.png	The Economy of Beyond The Void is based on the Ethereum Blockchain, which can be used with tokens called Nexium.	true	true
0x461733c17b0755ca5649b6db08b3e213fcf22546	ATN	Etherscan.io	ATN	atnetwork_28.png	ATN is a global artificial intelligence API marketplace where developers, technology suppliers and buyers come together to access and develop new and innovative forms of A.I. technology.	true	true
0x4618519de4c304f3444ffa7f812dddc2971cc688	KIND	Etherscan.io	Kind Ads Token	kindad_28.png	Kind Ads is an advertising platform that serves user-friendly ads through more effective channels like email and push notifications.	true	true
0x46492473755e8df960f8034877f61732d718ce96	STRC	Etherscan.io	StarCredits	starcredits2_28.png	Pariticipants can use a blockchain token to interact with the story on a deeper level.	true	true
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0	KRL	Etherscan.io	Kryll	kryll_28.png	A Crypto Traders Community	true	true
0x4672bad527107471cb5067a887f4656d585a8a31	DROP	Etherscan.io	Dropil	dropil_28.png	Dropil focuses on innovative technologies for autonomous & intelligent trading, reporting and storage in the cryptocurrency world.	true	true
0x4689a4e169eb39cc9078c0940e21ff1aa8a39b9c	PTT	Etherscan.io	Proton Token	proton_28.png	Data Intelligent Collaboration Network	true	true
0x46b9ad944d1059450da1163511069c718f699d31	CS	Etherscan.io	CREDITS	credits2_28.png	CREDITS is an open blockchain platform with autonomous smart contracts and the internal cryptocurrency. The platform is designed to create services for blockchain systems using self-executing smart contracts and a public data registry.	true	true
0x47bc01597798dcd7506dcca36ac4302fc93a8cfb	CMCT	Etherscan.io	Crowd Machine Compute Token	crowdmachine_28.png	Cyber Movie Chain is a project base on ERC-20 platform to develop a comprehensive block chain technology solution consisting of its Cyber Movie Chain Platform.	true	true
0x47d1a59cbdd19aee060c859c0009277e245328ae	SNR	Etherscan.io	Sonder	sonder_28.png	Overcome the barriers to integration of blockchain-technologies into e-commerce market.	true	true
0x47dd62d4d075dead71d0e00299fc56a2d747bebb	EQL	Etherscan.io	EQUAL	equaltoken_28.png	A Self-deflationary, Fairly Distributed, Multiplatform Utility Token.	true	true
0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7	TCT	Etherscan.io	TokenClub Token	tokenclub_28.png	TokenClub, a blockchain-based cryptocurrency investment service community	true	true
0x48c1b2f3efa85fbafb2ab951bf4ba860a08cdbb7	HAND	Etherscan.io	ShowHand	showhand_28.png	Showhand is the cryptocurrency of global gaming Industry and is trying to make gambling more inclusive, fair and decentralized.	true	true
0x48df4e0296f908ceab0428a5182d19b31fc037d6	FRV	Etherscan.io	Fitrova	fitrova_28.png	Fitrova is Revolutionizing the Health & Fitness Industry by Harnessing Blockchain Technology	true	true
0x48f775efbe4f5ece6e0df2f7b5932df56823b990	R	Etherscan.io	Revain	revaintoken_28.png	Revain is a new-generation feedback platform, based on the blockchain technology that does not allow to change or delete reviews and its authors get rewards for creating them!	true	true
0x48ff53777f747cfb694101222a944de070c15d36	IMP	Etherscan.io	Ether Kingdoms Token	imp_28.png	Ether Kingdoms is a new crypto-game with own ERC20 token, IMP. Key features: up to 365% annual POS reward, no ICO, fair Airdrop distribution only, already tradable on several exchanges.	true	true
0x490c95be16384e1f28b9e864e98ffecfcbff386d	RPM	Etherscan.io	REPME	repme_28.png	RPM token is a digital currency used as a medium of exchange and an appreciating store of value	true	true
0x491c9a23db85623eed455a8efdd6aba9b911c5df	HER	Etherscan.io	HeroNodeToken	heronode_28.png	Hero Node is a cross-public-blockchain and cross-platform DApp development platform and solutions.	true	true
0x4946fcea7c692606e8908002e55a582af44ac121	FOAM	Etherscan.io	FOAM Token	foam_28.png	The FOAM Proof of Location protocol empowers a permissionless and autonomous network of radio beacons that can offer secure location services independent of external centralized sources such as GPS through time synchronization.	true	true
0x499a6b77bc25c26bcf8265e2102b1b3dd1617024	BTR	Etherscan.io	Bitether	bitether_28_2.png	Project based on online and offline shopping market all across the globe.	true	true
0x49aec0752e68d0282db544c677f6ba407ba17ed7	XBL	Etherscan.io	Billionaire Token	billionairetoken2_28.png	Decentralized games on the blockchain.	true	true
0x49b127bc33ce7e1586ec28cec6a65b112596c822	ALX	Etherscan.io	ALX	alax_28.png	Blockchain Mobile Games Platform for Emerging Markets	true	true
0x49bd2da75b1f7af1e4dfd6b1125fecde59dbec58	LKY	Etherscan.io	Linkey Token	linkey_28.png	A platform to connect digital assets to real community.	true	true
0x4df812f6064def1e5e029f1ca858777cc98d2d81	XAUR	Etherscan.io	Xaurum	xaurum2_28.png	Xaurum is unit of value on the golden blockchain, it represents an increasing amount of gold and can be exchanged for it by melting	true	true
0x4a220e6096b25eadb88358cb44068a3248254675	QNT	Etherscan.io	Quant	quantnetwork_28_2.png	Blockchain operating system that connects the world’s networks and facilitates the development of multi-chain applications.	true	true
0x4a42d2c580f83dce404acad18dab26db11a1750e	RLX	Etherscan.io	Relex	relex3_28.png	Relex- setting new standards for FDI real estate development.	true	true
0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6	MITx	Etherscan.io	Morpheus Infrastructure Token	morpheuslab_28.png	Morpheus Labs Blockchain Platform as a Service (BPaaS) simplifies and expedites your blockchain application development and gives you the flexibility to choose between available programming languages and blockchain runtimes that better suit your needs.	true	true
0x4a6058666cf1057eac3cd3a5a614620547559fc9	BBK	Etherscan.io	Brickblock	brickblock2_28.png	Online real estate broker	true	true
0x4aac461c86abfa71e9d00d9a2cde8d74e4e1aeea	ZINC	Etherscan.io	ZINC	zincwork_28.png	With a straightforward integration into any hiring process, Zinc simplifies, accelerates and reduces the cost of the hiring journey for workers and recruiters within the technology sector.	true	true
0x4af328c52921706dcb739f25786210499169afe6	SKB	Etherscan.io	Sakura Bloom	sakurabloom_28.png	SKB is a token used for various services, including Bitcoin exchange, direct cash exchange, making purchases, etc.	true	true
0x4bbbc57af270138ef2ff2c50dbfad684e9e0e604	WAB	Etherscan.io	WABnetwork	wabnetwork_28.png	WAB network is a 5.0 Blockchain with outstanding features, a completed decentralization blockchain with remarkable transaction speed of millions per second.	true	true
0x4bf4f2ea258bf5cb69e9dc0ddb4a7a46a7c10c53	RPD	Etherscan.io	Rapids	rapids_28.png	Fast and secure payments across social media via blockchain technology	true	true
0x4c0fbe1bb46612915e7967d2c3213cd4d87257ad	APIS	Etherscan.io	APIS	apis_28.png	Key currency of masternode coin & the first masternode mediation.	true	true
0x4c383bdcae52a6e1cb810c76c70d6f31a249ec9b	RGS	Etherscan.io	Rusgas	rusgas_28.PNG	RusGas is a project aimed at funding and subsequent implementation of researches in natural gas production, processing, storage, and transportation.	true	true
0x4cc19356f2d37338b9802aa8e8fc58b0373296e7	KEY	Etherscan.io	SelfKey	selfkey_28.png	SelfKey is a blockchain based self-sovereign identity ecosystem that aims to empower individuals and companies to find more freedom, privacy and wealth through the full ownership of their digital identity.	true	true
0x4ce6b362bc77a24966dda9078f9cef81b3b886a7	NPER	Etherscan.io	NPER	nper_28.png	NPER is a project that implements a global IP platform on blockchain main network	true	true
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	AION	Etherscan.io	AION	aion-network_28.png	A multi-tier blockchain system designed to address unsolved questions of scalability, privacy, and interoperability in blockchain networks	true	true
0x4cf488387f035ff08c371515562cba712f9015d4	WPR	Etherscan.io	WePower	wepower_28.png	Blockchain Green energy trading platform	true	true
0x4d807509aece24c0fa5a102b6a3b059ec6e14392	ONE	Etherscan.io	Menlo One	menlotoken_28.png	Menlo One is a framework for making decentralized applications as fast and easy to use as their centralized predecessors. Users earn tokens for serving blockchain data from lightening Content Nodes.	true	true
0x4d8fc1453a0f359e99c9675954e656d80d996fbf	BEE	Etherscan.io	Bee	beetoken_28.png	Beenest is a home sharing platform for hosts to list their homes and for guests to find accommodations.	true	true
0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce	AMB	Etherscan.io	Amber	ambrosus_28.png	Combining high-tech sensors, blockchain protocol and smart contracts, we are building a universally verifiable, community-driven ecosystem to assure the quality, safety & origins of products.	true	true
0x4df47b4969b2911c966506e3592c41389493953b	FND	Etherscan.io	FundRequest	fundrequest_28.png	FundRequest is more than a platform to fund projects. We provide the best experience to fund an issue and incentivise the open source community.	true	true
0x4e005a760e00e17c4912a8070eec047cfecbabbb	NEXT	Etherscan.io	NEXT.exchange	nextexchange_28.png	A hybrid exchange registered as an N. V. (Public company) in the Netherlands and provides fiat pairs to all altcoins on its platform	true	true
