"blockNumber","transactionIndex","timestamp","tx_date","from","gasUsed","gasPrice","gasCost","etherGasCost","spotPrice","usdGasCost","hash","name","function","compressedTx"
"13665244","178","1637594327","2021-11-22 15:18:47","0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1","70865","89903353294","6371001131179310","0.006371001131179310","4250.36","27.08","0x3b855eb6b3785e53e63a641b4a861387cd1b7fae53f6b920b520a6ef782865cf","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13665744","335","1637601122","2021-11-22 17:12:02","0x4a5b536a613e69f43a52f6aa7a7f3765428329ad","70865","115966940149","8217997213658885","0.008217997213658885","4239.06","34.84","0x6beea06e2571c495341558246921edd6d49eace4cb24c50da606575241428f75","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13665934","482","1637603822","2021-11-22 17:57:02","0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c","92248","100000000000","9224800000000000","0.009224800000000000","4195.77","38.71","0xd7bf2a40c9b7bf5f79a551d8c13848c4a7e16e28b2f73edbfa0ff4462df115ad","Grant 1773 - Swivel Finance","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13666539","265","1637611897","2021-11-22 20:11:37","0xf503017d7baf7fbc0fff7492b751025c6a78179b","70865","217737568888","15429972819248120","0.015429972819248120","4078.72","62.93","0x43fb95ee80d06334d3799a890c71beed9a8291047a4179f9f9927e136fc22f19","TrueBlocks 2020 Wallet 0xf503","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13667003","114","1637617927","2021-11-22 21:52:07","0xee0579b4c36fd52ec0a2b542fb801f136838b7f1","70865","372500194586","26397226289336890","0.026397226289336890","4067.60","107.37","0x484e71342f3047fce36e1fc93615322127a8923d21a22e9114309952d63ab81f","Grant 0635 Ethack Management Ethical Hacking Service","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13667097","300","1637619175","2021-11-22 22:12:55","0x59d6779eca6c91ed7679e261b54299b5155eadf0","70865","141062016833","9996359822870545","0.009996359822870545","4084.62","40.83","0x7a88378fdb5aa4e384e602ade8d3af43a9e884ba8677623c0819b3d1865e75e1","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13667136","218","1637619679","2021-11-22 22:21:19","0x41d2a18e1ddacdabfddadb62e9aee67c63070b76","70865","166601536700","11806217898245500","0.011806217898245500","4082.12","48.19","0x12956782fb319aedd2c39be750fa475226697cd9e65cdc796bed4185390c7a1d","Grant 0562 Learning Data Science on the Ethereum Blockchain with @omnianalytics","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13668649","340","1637640491","2021-11-23 04:08:11","0x8d07d225a769b7af3a923481e1fdf49180e6a265","70865","117894855054","8354618903401710","0.008354618903401710","4182.44","34.94","0xbc679343183c439438edb10161b43d9b05a38880427cd24016a3b23871a64a79","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13672515","237","1637693566","2021-11-23 18:52:46","0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6","70865","110990519939","7865343195477235","0.007865343195477235","4315.24","33.94","0xf367bcf227bbcff849e6677f613845f98ea1e9d9d77f26f78dabbbf632a05cc0","Grant 0747 Simona Pop's Ecosystem Development Activity","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13672545","399","1637693913","2021-11-23 18:58:33","0xeaa19171c4ff0bc2a6379aa1ea8fc2eec869688b","70865","105343270198","7465150842581270","0.007465150842581270","4314.79","32.21","0x7d4117209a1bf0f7d2e231c3d0b925f71e177ae490a814d71153cad6496dda36","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13673946","89","1637712461","2021-11-24 00:07:41","0x3e31155a1c17c9f85e74828447aec412090a4622","65452","110353374448","7222849064370496","0.007222849064370496","4345.64","31.39","0x6b9a6a924d0dd0b361acb74ef81c4821c3b987bdfc19b323de695dc35fe541e0","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13675846","212","1637738058","2021-11-24 07:14:18","0xbd6ff041bf814619bf2c6c36ab9e35a7293a64bd","68046","96735156858","6582440483559468","0.006582440483559468","4267.74","28.09","0xf2661d94f0f3311aa009dfa00395b8d07e89bd717d192d4fdc97d342777fceb6","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13675864","138","1637738296","2021-11-24 07:18:16","0xb4ad5aabb5bf325f870dc347d79c255dceaa1e88","70865","87854154771","6225784677846915","0.006225784677846915","4268.14","26.57","0xe3b90c9135fb6b9a6523080104246484fcd4f742fa579823c9318d2024dc9ee5","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13678442","244","1637774082","2021-11-24 17:14:42","0x4c7909d6f029b3a5798143c843f4f8e5341a3473","70865","159564992022","11307573159639030","0.011307573159639030","4243.21","47.98","0xf3da5aebfc5401a2d972ea1af58b7ac88c319202f0d788193bd0d8d89b15e2cd","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13682138","235","1637824771","2021-11-25 07:19:31","0x6432c098bfeda15dd4d0692c46bdb43091a95171","70865","80000000000","5669200000000000","0.005669200000000000","4296.29","24.36","0xe3d090708a3b8e89bec57db22ea90c13947293caecfba0f27bbf04970ef2f496","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13683550","312","1637844434","2021-11-25 12:47:14","0x0f0d49fd19ee4a83455d414f79de823bed0b4351","65452","106053838090","6941435810666680","0.006941435810666680","4416.88","30.66","0x1917d9a9a5e79a76816ddac0f5dd6820726e1e82b63dc83ff3e7963e0390323d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13687770","176","1637902506","2021-11-26 04:55:06","0x5a1d1fac4b19162408a795bf385a95cd4692c2c9","70865","59236929689","4197825022410985","0.004197825022410985","4424.72","18.57","0x0da8b24e42a87d941155055e2c37fce3e5b8bd28da888de97d29a2b5db24bf10","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13693522","150","1637981357","2021-11-27 02:49:17","0x128b7e7f0bfa7cda46bb4728a0da88dbaa095026","70865","107501173531","7618070662274315","0.007618070662274315","4111.72","31.32","0xeeb99595cc0593c3975b40844541080eea713db054c2934e687dc73282840c99","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13693568","73","1637981979","2021-11-27 02:59:39","0x0369098915a6bcd0c4181ca96b5179ca15b69779","73822","116139209038","8573628689603236","0.008573628689603236","4115.58","35.29","0x6989ccc7331f7a3f5728eba0bc89e353034bd275a7311d3e14222a503fae540b","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:10|support:true}}"
"13708937","234","1638193516","2021-11-29 13:45:16","0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712","122938","107135233110","13170991288077180","0.013170991288077180","4342.51","57.20","0xa89656cf4ab9ab6606f3682687c6dbff0f08850f50042c49ef2e58a77cf5c616","anon","queue","{name:queue|type:function|signature:queue(uint256)|encoding:0xddf0b009|inputs:{proposalId:10}}"
"13708942","263","1638193593","2021-11-29 13:46:33","0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712","42558","104515658308","4447977386271864","0.004447977386271864","4342.51","19.32","0x4ab084e2180f2dac6cbacfaf50388f90ca3b7a9bff52ec67cf00c9a35cb02551","anon","queue","{name:queue|type:function|signature:queue(uint256)|encoding:0xddf0b009|inputs:{proposalId:10}}"
"13716850","172","1638303210","2021-11-30 20:13:30","0x34aa3f359a9d614239015126635ce7732c18fdf3","402409","195375114003","78620704250833227","0.078620704250833227","4649.92","365.58","0xd1d9c07d853563b69c5538c964d26ed468b815a979b37d02654198448b97128c","austintgriffith","propose","{name:propose|type:function|signature:propose(address[]|uint256[]|string[]|bytes[]|string)|encoding:0xda95691a|inputs:{calldatas:[0x0000000000000000000000000000000000000000000000000000000000000020]|description:dCompass Q4 Budget request \nThis proposal offers integration of dCompass to the Decentralized Gitcoin Workstream also known as dGitcoin.\n\nSnapshot proposal:https://snapshot.org/#/gitcoindao.eth/proposal/0x230bcb7d3548048fc94e5745f7934d80bfc357632af1038cb0941fc54fbae021\n\nAddress of the Gnosis Safe Multisig:0x756239E5B7D2aa6F3DA0594B296952121Fb71606\n\nAmount in GTC:26145 for Q4\n\nWe'll add more people as we go|like active contributors and thought leaders. Keeping diversity within this group is important to represent the different point of views. We currently have a 3/5 set up|ideally we would increase the threshold to 67% as we add more people.\n\nMembers\n\n@lee0007 - 0x3E31155a1c17c9F85e74828447aec412090a4622\n\n@Pan | Figment.io - 0xDAFf97a69408Cdb4AeFE331eA029a55e189ef60b\n\n@jpick713 - 0x2c0B08C414A8EE088596832cf64eFcA283D46703\n\n@Alp - 0x16eBE01dCae1338f8d1802C63712C5279e768d29\n\n@Huxwell | Cali - 0x4678854dB7421fF1B3C5ACAe6c5C11e73f4F5702\n\n(view information about each member here:https://docs.google.com/document/d/1Ps_lrB8HzihtiuDqCYBVhbJCq2Q2JX0xhe3c60U-ZLw)|signatures:[]|targets:[0xde30da39c46104798bb5aa3fe8b9e0e1f348163f]|values:[0]}|outputs:{val_0:}}"
"13722330","366","1638379244","2021-12-01 17:20:44","0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712","151949","177942786178","27038228416960922","0.027038228416960922","4719.05","127.59","0xd2e0129c336770731d587e154f13b29e3fb950afb0c4be4503bc4f04dbed6192","anon","execute","{name:execute|type:function|stateMutability:payable|signature:execute(uint256)|encoding:0xfe0d94c1|inputs:{proposalId:10}}"
"13732806","79","1638523850","2021-12-03 09:30:50","0x4a5b536a613e69f43a52f6aa7a7f3765428329ad","87965","68271497603","6005502286647895","0.006005502286647895","4551.94","27.34","0x86f2cdf0d84952babe21dc98ec1b70fb91a1b02e70cb95825fa3741199614a97","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13733203","146","1638528863","2021-12-03 10:54:23","0xc7df6c8a2d851d20bc32238b26f886db7e1949da","70865","76116378274","5393987146387010","0.005393987146387010","4596.03","24.79","0xaaedad23d5ff633eb9fe07022d4c412e8be20cffcc4b98ab5af1dbca905a9bde","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13733478","166","1638532687","2021-12-03 11:58:07","0x59d6779eca6c91ed7679e261b54299b5155eadf0","70865","104618748974","7413807646042510","0.007413807646042510","4605.28","34.14","0x0a6b95d187d45fa1855481c13c8df452fd5af61ab58841cb177bac40cc55f667","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13735729","376","1638564146","2021-12-03 20:42:26","0x66aa8bee5366b6b48811ae0dac9fe5e1eefe1621","70865","109992067361","7794587853537265","0.007794587853537265","4148.51","32.34","0x19211b165d0b328a23b2776a1d8a143c58469ef95472038b5890db331258e9c2","Grant 0049 Blockchain Education Network (ben)","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13736358","115","1638572566","2021-12-03 23:02:46","0xc9a238405ef9d753d55ec1eb8f7a7b17b8d83e63","70865","112729017786","7988541845404890","0.007988541845404890","4202.55","33.57","0x4e61e15a52197eef6fcbd20e69a3f6f75d94649bd8a265bb37b8e47ab2b92767","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13750547","81","1638769974","2021-12-06 05:52:54","0x3e31155a1c17c9f85e74828447aec412090a4622","75822","93237025144","7069417720468368","0.007069417720468368","4162.81","29.43","0xd24010050c1dc71acc321c678081f694cbf826dc502aca75f6f50d026726e268","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13751031","267","1638776698","2021-12-06 07:44:58","0x2a40aaf3e076187b67ccce82e20da5ce27caa2a7","65452","81928373407","5362375896234964","0.005362375896234964","4040.53","21.67","0x94d2ae3f8017c062de2a798e2512c41793dddffe1e7b972256ae38db0c7d4add","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13753634","351","1638812301","2021-12-06 17:38:21","0x73186b2a81952c2340c4eb2e74e89869e1183df0","97513","107730833706","10505156787173178","0.010505156787173178","4184.11","43.95","0x9e0d129db67f448a4e7ff9078340e9e10a036b1f470a21ab23d5e4d2f1dfaa89","amy-jung","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13753643","22","1638812460","2021-12-06 17:41:00","0xee0579b4c36fd52ec0a2b542fb801f136838b7f1","86983","114987790819","10001983008809077","0.010001983008809077","4183.12","41.84","0x64d18b13c80edff02a483045ac0b9ab0bb2b904cd0402d1e1ec33b5c977efc80","Grant 0635 Ethack Management Ethical Hacking Service","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13753739","198","1638813669","2021-12-06 18:01:09","0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6","97513","99274877910","9680591169637830","0.009680591169637830","4173.21","40.40","0x81d27c82ead576c5498b2acb51fea0ad726d31e54a349fcb36b7db943f3bd6e6","Grant 0747 Simona Pop's Ecosystem Development Activity","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13753744","176","1638813706","2021-12-06 18:01:46","0xf503017d7baf7fbc0fff7492b751025c6a78179b","97513","95498423307","9312337751935491","0.009312337751935491","4173.21","38.86","0xb2b87d0327502997542a5d86dde2ec6539987d9e423edd84a35ef69c8375a9a6","TrueBlocks 2020 Wallet 0xf503","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13753796","179","1638814383","2021-12-06 18:13:03","0x02eb89d2ff910989024e19673f8302a695bbd979","99513","85500000000","8508361500000000","0.008508361500000000","4172.61","35.50","0xec034f7d09975b113edc4c9750f925f6e5f5264874eeeac70c891608802d0533","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13754619","70","1638825877","2021-12-06 21:24:37","0xa30ab83e693ad49f3f651085dad11d049c818923","97513","110143408612","10740414203981956","0.010740414203981956","4240.42","45.54","0x49b3dedc89c7859d5e9cc78464116ab35f2ffa40226af2ed298d552491cccfa2","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13755562","110","1638838415","2021-12-07 00:53:35","0x2b888954421b424c5d3d9ce9bb67c9bd47537d12","99509","68365552088","6802987722724792","0.006802987722724792","4350.94","29.60","0xb99780c710aa50fa75ae8109cc11ff13da6c06bc496e0a446625ff67908b006c","Lefteris","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13755739","50","1638840939","2021-12-07 01:35:39","0x8d07d225a769b7af3a923481e1fdf49180e6a265","70865","97516557941","6910510878488965","0.006910510878488965","4354.02","30.09","0x9e863bdadb87da6855e4733d9434de84bac30cd2b4cf8f63543f45765f1bab8f","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13757978","212","1638872490","2021-12-07 10:21:30","0x2b888954421b424c5d3d9ce9bb67c9bd47537d12","99509","77966047542","7758323424856878","0.007758323424856878","4395.05","34.10","0x945d0ac846c0b8f36958623f4d22540a4e1b72a38955dcc60cecbfe49c1ff406","Lefteris","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13763628","144","1638950064","2021-12-08 07:54:24","0xeaa19171c4ff0bc2a6379aa1ea8fc2eec869688b","70865","73681140093","5221413992690445","0.005221413992690445","4364.85","22.79","0xfc49509695bee1149c4a1549fcc793f6fae0bb204348e044ac7841091cf2de9a","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
"13766243","227","1638986482","2021-12-08 18:01:22","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","99509","91793868029","9134316013697761","0.009134316013697761","4379.84","40.01","0x0f83dff443dd31370f1a4e0ca4b2d5693798f5c71f06df86b578f22d070d6610","Griff Green","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:11|support:true}}"
