address	encoding	type	constant	name	signature	input_names
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xcc16f5dbb4873280815c1ee09dbd06736cffcc184412cf7a71a0fdb75d397ca5	event	0	Burn	Burn(address,uint256)	burner,value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x49eaf4942f1237055eb4cfa5f31c9dfe50d5b4ade01e021f7de8be2fbbde557b	event	0	Lock	Lock(address,uint256,uint256)	locker,value,releaseTime,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xb371d42b3715509a27f3109f6ac1ef6b7d7e7f8e9232b738ed17338be6cf9580	event	0	UnLock	UnLock(address,uint256)	unlocker,value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x06fdde03	function	1	name	name()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x07da68f5	function	0	stop	stop()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x095ea7b3	function	0	approve	approve(address,uint256)	guy,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x13af4035	function	0	setOwner	setOwner(address)	owner_,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x18160ddd	function	1	totalSupply	totalSupply()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	src,dst,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x313ce567	function	1	decimals	decimals()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x40c10f19	function	0	mint	mint(address,uint256)	guy,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x42966c68	function	0	burn	burn(uint256)	wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x5ac801fe	function	0	setName	setName(bytes32)	name_,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x70a08231	function	1	balanceOf	balanceOf(address)	src,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x75f12b21	function	1	stopped	stopped()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x7a9e5e4b	function	0	setAuthority	setAuthority(address)	authority_,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x8da5cb5b	function	1	owner	owner()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x95d89b41	function	1	symbol	symbol()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x9dc29fac	function	0	burn9f8f	burn(address,uint256)	guy,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xa0712d68	function	0	mint9f8f	mint(uint256)	wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xa9059cbb	function	0	transfer	transfer(address,uint256)	dst,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xb753a98c	function	0	push	push(address,uint256)	dst,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xbb35783b	function	0	move	move(address,address,uint256)	src,dst,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xbe9a6555	function	0	start	start()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xbf7e214f	function	1	authority	authority()	
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xdaea85c5	function	0	approve9f8f	approve(address)	guy,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xdd62ed3e	function	1	allowance	allowance(address,address)	src,guy,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xf2d5d56b	function	0	pull	pull(address,uint256)	src,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x0f6798a560793a54c3bcfe86a93cde1e73087d944c0ea20544137d4121396885	event	0	Mint	Mint(address,uint256)	guy,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xcc16f5dbb4873280815c1ee09dbd06736cffcc184412cf7a71a0fdb75d397ca5	event	0	Burn	Burn(address,uint256)	guy,wad,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x1abebea81bfa2637f28358c371278fb15ede7ea8dd28d2e03b112ff6d936ada4	event	0	LogSetAuthority	LogSetAuthority(address)	authority,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xce241d7ca1f669fee44b6fc00b8eba2df3bb514eed0f6f668f8f89096e81ed94	event	0	LogSetOwner	LogSetOwner(address)	owner,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x644843f351d3fba4abcd60109eaff9f54bac8fb8ccf0bab941009c21df21cf31	event	0	LogNote	LogNote(bytes4,address,bytes32,bytes32,uint256,bytes)	sig,guy,foo,bar,wad,fax,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
